price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,sector_median_price,sector_number
1.68,8358.0,2010.0,2010,4,4,2,2.0,2,0,0,0,1,0,0,112,1.535,69
0.65,10906.0,596.0,650,2,2,3,0.0,1,0,0,0,0,0,0,40,1.185,37
0.98,9074.0,1080.0,120,9,4,3,1.0,5,0,0,0,0,0,0,0,1.36,2
2.55,13709.0,1860.0,1860,3,3,3,5.0,2,0,0,0,0,0,2,49,3.35,22
13.5,19286.0,7000.0,7000,9,9,0,1.0,2,0,0,0,0,0,0,0,9.0,25
1.7,8445.0,2013.0,2010,4,4,2,7.0,2,0,0,0,0,0,0,128,1.535,69
0.27,5897.0,458.0,457,2,2,1,4.0,2,0,0,0,0,1,1,35,1.5,114
0.7,5204.0,1345.0,1345,2,2,3,5.0,0,1,0,0,0,0,0,0,0.82,92
2.55,11218.0,2273.0,2273,4,4,3,14.0,2,0,0,0,0,0,2,44,2.4,82
3.5,20323.0,1722.0,160,3,2,2,1.0,3,0,0,0,0,0,0,0,3.7,38
0.7,6648.0,1053.0,117,3,3,0,1.0,5,0,0,0,0,0,0,0,0.65,4
4.75,9374.0,5067.0,563,5,5,1,1.0,4,1,1,0,1,0,1,35,0.65,4
11.0,28898.0,3806.0,3806,8,11,3,3.0,4,1,1,0,1,1,1,39,4.25,24
1.0,8160.0,1225.0,1250,3,3,3,4.0,0,0,0,0,0,0,0,49,1.185,37
0.3,5291.0,567.0,567,2,2,0,10.0,5,0,0,0,0,0,0,0,1.5,114
1.32,7787.0,1695.0,1695,3,3,3,6.0,2,1,0,0,0,0,0,49,1.25,103
0.9,4260.0,2113.0,1995,4,5,3,3.0,2,0,1,0,0,0,0,0,0.82,92
1.15,6927.0,1660.0,1660,3,2,3,6.0,2,1,0,0,0,0,1,104,2.205,81
3.32,14079.0,2358.0,2358,3,4,3,8.0,1,0,1,0,0,0,1,174,3.0,67
11.5,24573.0,4680.0,520,5,6,3,4.0,2,0,1,0,0,0,0,84,1.45,33
8.75,24306.0,3600.0,400,5,5,3,3.0,1,1,1,1,1,0,1,153,2.175,109
1.25,8389.0,1490.0,1490,3,3,3,18.0,2,1,0,0,0,0,1,102,1.3,79
7.0,18181.0,3850.0,3850,3,3,2,12.0,3,0,0,1,0,0,0,60,2.775,65
0.82,6007.0,1365.0,1365,2,2,3,0.0,5,0,0,0,0,0,0,51,1.035,99
0.92,6739.0,1365.0,1365,2,2,3,22.0,0,0,0,0,0,0,0,56,1.035,99
16.0,35556.0,4500.0,500,5,6,3,2.0,4,0,0,0,0,0,0,0,13.0,26
1.8,8215.0,2191.0,2191,4,3,3,18.0,2,1,1,0,1,0,0,49,1.185,37
0.8,5882.0,1360.0,1360,2,2,0,1.0,5,0,0,0,0,0,0,0,1.27,86
0.6,10753.0,558.0,62,3,3,1,2.0,2,0,0,0,0,0,0,0,1.225,9
3.2,59259.0,540.0,60,14,14,3,6.0,2,0,0,0,0,0,2,15,4.25,24
27.5,24366.0,11286.0,1254,6,7,3,3.0,2,1,1,0,1,1,1,42,5.25,43
1.1,9972.0,1103.0,1103,2,2,2,3.0,1,0,0,1,0,0,0,77,1.115,89
1.6,11700.0,1368.0,1368,2,2,3,14.0,3,0,0,0,0,0,0,0,1.7,102
7.0,39265.0,1783.0,1782,5,5,2,3.0,2,0,1,0,0,0,0,9,13.0,26
1.3,15294.0,850.0,850,2,3,3,5.0,2,1,0,0,0,0,1,45,1.27,86
1.59,8281.0,1920.0,1920,3,4,3,11.0,3,0,1,0,0,0,0,100,1.36,2
1.08,13126.0,823.0,76,2,2,3,8.0,0,0,0,0,0,0,0,56,1.45,33
3.25,29545.0,1100.0,2700,3,3,3,4.0,1,0,0,0,0,1,0,41,3.35,63
0.9,80357.0,112.0,112,3,3,0,2.0,5,0,0,0,0,0,0,0,0.85,3
1.15,9856.0,1167.0,108,2,2,1,12.0,1,1,0,0,0,0,0,79,1.38,88
1.47,12782.0,1150.0,1150,2,2,2,4.0,0,1,0,0,0,0,0,31,2.025,61
2.2,8270.0,2660.0,2660,3,4,3,8.0,2,0,1,0,0,0,1,165,2.205,81
1.31,15982.0,820.0,76,2,2,2,4.0,0,0,0,0,0,0,0,92,1.45,33
0.89,6137.0,1450.0,1450,2,3,3,1.0,2,0,1,0,0,0,1,75,1.25,103
1.44,26667.0,540.0,60,4,2,2,1.0,4,0,0,0,0,0,0,8,4.25,24
1.34,5000.0,2680.0,2680,1,1,0,1.0,5,0,0,0,0,0,0,0,1.665,108
10.0,400000.0,250.0,250,12,12,3,4.0,2,1,1,0,0,0,1,114,9.0,25
0.53,5888.0,900.0,900,2,2,0,1.0,5,0,0,0,0,0,0,0,1.16,7
1.82,9011.0,2020.0,1942,3,4,3,12.0,2,0,1,0,0,0,0,101,1.7,102
0.8,6779.0,1180.0,1180,2,2,3,14.0,1,0,0,0,0,0,1,26,1.1,68
1.39,8424.0,1650.0,1850,3,2,3,6.0,4,0,1,0,1,0,1,89,1.7,56
1.88,10479.0,1794.0,1794,3,3,3,14.0,3,0,0,0,0,1,1,174,6.975,50
2.79,14168.0,1969.0,1828,3,3,3,26.0,1,0,0,0,0,0,0,15,2.775,65
2.5,16139.0,1549.0,1549,3,3,1,1.0,5,0,0,0,0,0,0,61,2.025,61
1.25,11574.0,1080.0,1080,2,2,2,2.0,4,0,0,0,0,0,0,28,3.97,31
0.37,6751.0,548.0,548,2,2,1,10.0,2,0,0,0,0,0,0,73,0.675,107
0.4,6421.0,623.0,623,2,2,2,4.0,5,0,0,0,0,0,0,0,1.45,33
0.9,3477.0,2588.0,2588,3,3,3,2.0,4,0,1,0,0,0,2,21,1.5,114
2.35,13224.0,1777.0,1777,3,3,2,18.0,4,0,1,0,0,0,0,120,2.35,28
17.3,38734.0,4466.0,502,6,7,3,3.0,1,1,1,1,1,0,1,124,13.0,26
6.5,36111.0,1800.0,200,5,5,3,3.0,4,1,1,1,1,0,1,134,9.0,25
1.5,12658.0,1185.0,1400,3,3,3,7.0,4,0,0,1,0,0,1,174,5.25,43
1.73,6757.0,2560.0,2560,4,5,3,8.0,2,0,1,0,0,0,0,16,1.3,85
5.0,11363.0,4400.0,4400,4,4,3,2.0,1,1,1,1,0,0,1,174,3.85,72
1.7,8457.0,2010.0,2010,4,4,2,10.0,2,1,1,1,1,0,0,174,1.535,69
2.57,15766.0,1630.0,1630,3,3,2,3.0,0,1,0,0,0,0,0,0,2.025,61
2.2,5641.0,3900.0,3950,4,6,3,10.0,2,0,1,0,0,0,0,174,1.3,85
1.55,6578.0,2356.0,2356,4,4,3,12.0,3,0,1,0,1,0,1,120,1.27,86
0.6,4800.0,1250.0,1250,2,2,3,10.0,5,0,0,0,0,0,0,0,0.4,95
2.55,11860.0,2150.0,2150,3,3,3,20.0,1,0,1,0,1,1,1,150,1.655,70
1.25,4716.0,2651.0,2650,3,3,3,6.0,3,0,1,0,0,0,0,44,1.5,114
1.35,9565.0,1411.0,1359,3,2,2,18.0,1,0,0,0,0,0,0,49,1.58,104
0.58,6105.0,950.0,950,2,2,2,2.0,4,0,0,0,0,0,0,66,0.85,3
0.85,12408.0,685.0,685,1,1,1,15.0,2,0,0,0,0,0,0,60,1.4,80
3.5,19444.0,1800.0,1800,3,4,3,8.0,1,0,1,0,0,0,1,57,3.35,22
1.42,8606.0,1650.0,1650,3,3,3,1.0,3,0,0,1,0,0,2,174,5.15,48
3.5,11428.0,3063.0,2625,4,5,3,10.0,2,0,1,0,0,1,0,38,3.85,72
1.47,16256.0,904.0,84,2,2,3,9.0,1,1,0,0,0,0,0,99,1.3,79
0.73,5775.0,1264.0,1264,2,2,3,5.0,2,0,0,0,1,0,0,33,1.5,114
4.45,32963.0,1350.0,150,4,3,3,2.0,3,0,0,1,0,0,0,79,9.0,25
0.75,6818.0,1100.0,1100,2,2,2,4.0,3,0,0,0,0,0,0,0,1.535,69
2.3,8897.0,2585.0,2585,3,4,3,10.0,1,0,1,0,0,1,0,74,2.175,109
0.35,7000.0,500.0,567,2,2,2,5.0,2,0,0,0,0,0,0,30,1.5,114
2.25,6367.0,3534.0,3534,3,5,3,10.0,5,0,0,0,0,0,0,0,1.25,103
1.65,8872.0,1860.0,1578,3,3,2,1.0,2,0,0,0,0,0,1,69,1.535,69
0.75,12500.0,600.0,600,3,5,3,3.0,3,0,0,0,0,0,0,0,1.16,7
0.78,6024.0,1295.0,1295,2,2,3,0.0,1,0,0,0,0,1,0,74,1.3,79
1.05,10627.0,988.0,988,2,2,2,2.0,3,0,0,0,0,0,0,53,6.975,50
1.54,8324.0,1850.0,2000,3,3,2,6.0,4,0,1,0,1,0,1,104,1.7,56
2.35,11767.0,1997.0,1997,3,3,3,8.0,3,0,0,0,0,0,1,165,6.975,50
4.2,19767.0,2125.0,2150,3,4,2,7.0,0,0,0,0,0,0,0,42,5.25,43
1.85,9203.0,2010.0,2010,4,4,2,14.0,2,0,0,0,0,0,1,157,1.535,69
0.34,5831.0,583.0,583,2,2,1,3.0,2,0,0,1,0,0,0,75,0.9,84
0.25,6578.0,380.0,380,1,1,1,4.0,1,0,0,0,0,0,0,0,0.4,95
1.05,7777.0,1350.0,1350,3,2,2,2.0,1,0,0,0,0,0,1,0,0.65,4
11.29,34846.0,3240.0,360,5,5,3,2.0,3,1,0,0,1,0,0,21,6.975,50
8.0,25543.0,3132.0,348,6,5,3,4.0,5,0,0,0,0,0,0,0,1.805,52
0.4,8602.0,465.0,465,1,1,1,5.0,3,0,0,0,0,0,1,39,1.36,2
1.5,6361.0,2358.0,2358,3,4,3,14.0,1,0,1,0,0,1,0,83,1.185,37
1.5,6369.0,2355.0,2355,4,6,3,11.0,2,0,1,0,0,0,0,174,1.2,106
3.5,14787.0,2367.0,263,5,4,2,2.0,4,0,0,0,1,1,0,36,0.725,5
1.3,6500.0,2000.0,2400,5,5,2,2.0,4,1,1,1,0,0,1,42,1.05,21
1.8,10000.0,1800.0,200,4,3,1,1.0,4,0,0,0,0,0,0,16,1.5,15
1.23,6159.0,1997.0,1997,3,5,3,5.0,2,0,1,0,0,0,0,99,1.035,99
0.85,6741.0,1261.0,1261,3,2,2,14.0,5,0,0,0,0,0,0,0,0.82,92
3.99,12912.0,3090.0,3090,3,5,3,3.0,1,0,1,0,0,0,2,102,3.35,22
0.3,6666.0,450.0,450,1,1,1,14.0,1,0,0,0,0,0,1,22,0.9,84
0.83,5424.0,1530.0,1530,2,2,3,5.0,1,1,0,0,0,0,2,49,1.3,79
0.6,9230.0,650.0,650,2,2,3,7.0,1,0,0,0,0,0,0,35,1.185,37
4.5,14286.0,3150.0,14,9,9,3,3.0,2,1,0,0,1,1,1,38,1.225,9
0.35,7246.0,483.0,483,2,2,2,4.0,2,0,0,0,0,0,0,37,0.9,84
0.45,7908.0,569.0,569,2,2,2,2.0,1,0,0,0,0,0,1,31,0.4,95
1.85,8604.0,2150.0,2150,3,3,3,12.0,1,0,1,0,0,0,0,37,1.115,89
1.6,13913.0,1150.0,1150,2,2,2,4.0,0,0,0,0,0,0,0,16,2.025,61
0.79,4579.0,1725.0,1725,3,3,3,8.0,1,0,0,0,0,0,0,24,0.9,84
0.65,8953.0,726.0,726,2,2,2,7.0,2,0,0,0,0,0,0,89,0.735,36
1.6,26936.0,594.0,66,2,2,2,1.0,2,0,0,0,0,0,0,0,3.35,110
2.0,11869.0,1685.0,2408,3,4,3,5.0,2,0,1,0,0,0,0,156,1.3,85
0.5,6083.0,822.0,822,3,2,1,1.0,5,0,0,0,0,0,0,0,1.225,9
1.5,8571.0,1750.0,1750,3,3,3,2.0,1,0,0,0,0,1,0,49,1.115,89
1.51,6387.0,2364.0,2364,4,4,3,6.0,2,0,1,0,1,0,1,142,1.25,90
2.25,8458.0,2660.0,2660,3,4,3,8.0,2,1,1,1,0,0,1,122,2.205,81
1.55,8539.0,1815.0,1815,3,4,3,11.0,2,0,1,0,0,0,1,152,1.3,79
1.65,6345.0,2600.0,2364,4,4,3,11.0,3,0,1,0,0,0,0,72,1.75,91
3.5,14843.0,2358.0,2358,3,4,3,15.0,2,0,1,0,0,0,1,158,3.0,67
2.58,17695.0,1458.0,1300,4,2,2,2.0,5,0,0,0,0,0,0,0,2.35,28
1.1,6242.0,1762.0,1762,3,3,3,7.0,1,0,0,0,0,0,0,87,1.25,103
0.5,3847.0,1300.0,1300,2,2,0,7.0,0,0,0,0,0,0,0,0,1.5,114
1.05,6402.0,1640.0,1640,2,2,3,11.0,2,0,0,0,0,0,0,44,1.3,85
2.65,16747.0,1582.0,124,3,3,3,10.0,1,0,0,0,0,0,0,110,1.38,88
0.55,10516.0,523.0,523,2,2,2,3.0,2,0,0,0,0,0,0,73,3.0,67
0.7,5325.0,1315.0,1352,2,2,3,9.0,1,1,0,0,0,0,0,60,1.25,90
3.0,18271.0,1642.0,1642,3,3,3,14.0,2,0,1,0,0,0,1,0,3.35,63
1.0,8000.0,1250.0,1250,2,2,2,7.0,2,0,0,0,0,0,0,31,2.205,81
1.75,7954.0,2200.0,2200,3,4,3,5.0,3,0,1,0,0,0,1,83,4.86,54
0.9,6254.0,1439.0,1439,3,3,3,3.0,2,0,0,0,1,0,0,96,1.5,114
1.01,8080.0,1250.0,1423,2,2,3,5.0,2,0,0,1,0,0,1,165,1.25,103
9.5,26389.0,3600.0,400,5,5,3,2.0,2,1,1,1,1,0,0,133,2.175,109
9.0,27778.0,3240.0,360,6,7,3,3.0,3,1,1,1,1,0,0,67,2.35,28
3.2,14351.0,2230.0,2160,3,4,3,1.0,1,1,1,1,1,0,0,66,2.4,82
0.97,8818.0,1100.0,1385,2,2,3,6.0,1,0,0,0,1,0,1,174,1.2,106
7.35,22812.0,3222.0,358,4,5,2,2.0,3,1,1,1,1,0,1,144,5.15,48
0.82,5384.0,1523.0,1523,3,3,3,12.0,5,0,0,0,0,0,0,0,0.82,92
0.32,7111.0,450.0,450,2,3,1,1.0,2,0,0,0,0,0,0,0,0.605,8
1.4,5942.0,2356.0,2356,4,4,3,20.0,2,0,1,0,1,0,0,65,1.27,86
2.35,9791.0,2400.0,2400,4,4,3,8.0,3,0,1,0,0,0,0,108,1.655,70
3.3,13750.0,2400.0,2400,3,3,3,2.0,0,1,1,1,1,0,0,61,1.45,33
0.8,80000.0,100.0,100,13,6,3,3.0,3,1,1,0,1,1,0,0,1.58,104
2.0,12911.0,1549.0,1549,3,3,2,3.0,1,0,0,0,0,1,0,61,2.025,61
2.7,10481.0,2576.0,2576,4,4,3,18.0,3,0,1,0,0,0,0,38,2.4,82
5.0,15432.0,3240.0,360,4,4,3,3.0,2,0,1,1,1,0,0,24,2.4,82
0.65,92857.0,70.0,70,1,1,1,1.0,3,0,0,0,0,1,0,21,0.65,4
3.4,15560.0,2185.0,2185,3,4,3,9.0,3,0,1,0,0,0,0,38,3.85,72
3.9,13000.0,3000.0,3000,4,5,3,6.0,2,0,1,0,0,0,2,160,2.65,111
1.51,15130.0,998.0,1200,2,2,2,5.0,2,0,0,0,1,0,1,82,3.475,66
1.6,8294.0,1929.0,1929,3,3,1,14.0,2,0,0,0,1,0,0,72,1.27,86
1.25,6097.0,2050.0,2050,3,3,3,18.0,0,0,1,0,0,0,0,44,0.82,92
0.4,6561.0,610.0,602,2,2,1,0.0,1,0,0,0,0,0,1,90,1.5,114
1.1,5405.0,2035.0,2035,3,4,3,9.0,2,1,1,0,0,0,0,49,1.185,37
1.0,5747.0,1740.0,1740,3,3,2,2.0,2,0,0,1,0,0,1,174,1.19,83
1.93,8532.0,2262.0,2262,3,4,3,5.0,2,0,1,0,0,0,0,158,1.3,79
1.05,6163.0,1704.0,1671,2,2,3,7.0,2,0,0,1,0,0,0,144,1.3,85
0.82,6950.0,1180.0,1180,2,2,3,21.0,0,0,0,0,0,1,0,72,1.1,68
0.55,5788.0,950.0,1115,2,2,2,5.0,2,0,0,0,0,1,0,174,1.3,85
3.15,6702.0,4700.0,4700,4,5,0,12.0,5,0,0,0,0,0,0,61,1.25,103
1.6,9696.0,1650.0,1650,3,3,3,8.0,2,0,0,0,0,0,0,46,1.7,102
2.4,11505.0,2086.0,2086,3,3,3,10.0,3,0,1,0,0,0,1,120,2.4,47
1.3,5252.0,2475.0,2475,4,5,2,9.0,2,1,1,0,0,0,0,110,1.25,90
5.6,14000.0,4000.0,4000,5,4,3,33.0,1,1,1,1,1,0,0,151,1.2,106
1.8,10250.0,1756.0,1756,3,4,3,3.0,3,1,0,0,0,0,1,76,5.15,48
1.68,6601.0,2545.0,2545,3,3,3,7.0,3,0,1,0,0,0,0,134,2.175,109
6.75,15000.0,4500.0,4500,5,4,2,2.0,1,0,0,0,0,1,0,49,2.675,49
1.46,5500.0,2655.0,2650,4,6,3,8.0,1,0,1,0,0,0,0,58,1.46,76
1.2,6493.0,1848.0,2250,3,3,2,8.0,3,0,0,0,1,0,2,8,0.95,78
0.36,5150.0,699.0,699,2,2,0,15.0,5,0,0,0,0,0,0,0,1.35,11
0.25,5189.0,482.0,481,2,2,1,0.0,2,0,0,0,1,0,0,90,1.5,114
0.39,4105.0,950.0,950,2,2,1,1.0,5,0,0,0,0,0,0,0,0.65,4
0.45,5000.0,900.0,900,3,2,0,1.0,5,0,0,0,0,0,0,0,1.16,7
10.85,28841.0,3762.0,418,8,8,3,3.0,3,1,1,1,1,0,2,160,5.25,43
0.9,10000.0,900.0,900,7,4,3,4.0,3,0,0,0,0,0,0,7,1.35,11
1.3,7926.0,1640.0,1640,2,2,2,17.0,1,0,0,0,0,0,0,90,1.3,85
2.0,7334.0,2727.0,2727,4,4,3,20.0,3,0,1,0,0,1,0,49,1.25,90
3.85,13253.0,2905.0,2905,4,5,3,13.0,2,0,1,0,0,0,1,174,3.85,72
0.28,5725.0,489.0,489,2,2,2,6.0,2,0,0,0,0,0,0,45,0.675,107
4.75,20299.0,2340.0,260,7,7,3,2.0,3,1,0,0,0,0,1,33,5.15,48
0.5,5000.0,1000.0,1000,2,2,2,2.0,2,0,0,0,0,1,0,72,0.82,92
0.53,4800.0,1104.0,1095,2,2,2,9.0,0,0,0,0,0,1,0,24,1.655,70
1.3,9219.0,1410.0,1420,2,2,3,19.0,3,0,0,0,0,0,1,49,1.655,70
1.2,8432.0,1423.0,1423,3,3,2,2.0,1,0,0,0,0,0,0,44,1.115,89
2.5,13888.0,1800.0,2441,2,2,3,10.0,2,1,0,0,1,0,1,174,4.0,112
0.92,6815.0,1350.0,1350,2,2,3,3.0,1,0,0,0,0,0,0,26,1.38,88
2.9,10740.0,2700.0,2700,7,7,3,2.0,4,0,0,0,0,0,0,7,1.15,12
1.25,10245.0,1220.0,1220,2,2,3,4.0,1,0,0,0,0,0,0,44,1.1,68
2.1,9772.0,2149.0,2149,3,4,3,10.0,2,1,1,0,0,0,0,53,1.7,102
5.65,17706.0,3191.0,342,7,7,3,2.0,3,0,1,0,1,0,0,68,2.9,23
1.25,10656.0,1173.0,1900,3,4,3,14.0,2,1,1,0,0,0,0,167,1.2,106
1.3,7878.0,1650.0,1650,3,3,3,4.0,2,0,1,0,0,0,1,125,1.7,102
1.2,6217.0,1930.0,1930,3,3,3,15.0,2,0,0,0,0,0,0,37,1.25,90
0.33,4271.0,773.0,761,2,2,0,11.0,5,0,0,0,0,0,0,0,1.35,11
1.38,9650.0,1430.0,1430,3,3,2,1.0,2,0,0,0,0,0,1,151,1.5,114
1.2,6916.0,1735.0,1735,3,4,3,8.0,2,0,0,0,0,0,0,149,1.185,37
1.55,8072.0,1920.0,1920,3,4,3,4.0,4,0,1,0,0,0,0,84,1.36,2
1.04,8320.0,1250.0,1640,2,2,3,17.0,1,0,0,0,0,1,0,145,1.3,85
11.0,33951.0,3240.0,360,5,6,3,2.0,1,1,1,1,1,0,1,153,3.475,66
1.0,10000.0,1000.0,1000,2,3,0,1.0,5,0,0,0,0,0,0,0,1.36,2
1.65,5892.0,2800.0,2800,4,3,3,8.0,1,0,1,0,0,0,0,20,1.5,114
1.91,9550.0,2000.0,2000,3,4,2,17.0,2,1,1,0,0,0,1,152,1.7,102
0.35,4375.0,800.0,800,2,2,2,8.0,2,0,0,0,0,0,0,37,1.36,2
6.5,27871.0,2332.0,299,4,4,3,2.0,1,1,1,0,1,0,1,160,1.655,70
8.45,235376.0,359.0,359,3,3,2,2.0,4,1,1,0,0,0,1,102,6.975,50
1.4,6000.0,2333.0,1760,3,4,3,12.0,0,1,1,0,0,1,0,55,1.2,106
1.35,11739.0,1150.0,1150,2,2,2,14.0,4,0,0,1,0,0,0,66,2.35,28
1.0,6506.0,1537.0,1537,3,3,3,8.0,2,0,0,0,0,0,1,49,1.185,37
1.27,8089.0,1570.0,1570,3,3,3,4.0,0,0,0,0,1,0,0,89,1.185,37
1.0,13340.0,750.0,750,2,2,2,3.0,1,0,0,0,0,0,1,13,1.5,114
5.0,232.0,215517.0,2,6,5,3,2.0,1,1,1,0,1,1,1,0,6.975,50
1.04,5699.0,1825.0,1755,3,2,2,2.0,3,0,0,0,0,0,0,95,1.19,83
0.95,5491.0,1730.0,1730,3,3,2,9.0,2,0,0,0,0,0,1,65,0.95,78
1.7,8000.0,2125.0,2000,5,5,3,3.0,3,0,0,0,1,1,0,9,1.15,12
3.15,12846.0,2452.0,2452,3,4,3,15.0,2,0,1,0,1,0,1,149,3.0,67
1.97,7490.0,2630.0,2630,4,4,2,11.0,2,0,1,0,1,0,0,49,2.175,109
1.32,8759.0,1507.0,1507,2,2,3,15.0,2,1,0,0,0,0,0,120,1.1,68
1.36,7646.0,1779.0,1780,3,3,3,5.0,3,0,0,0,0,0,0,84,1.36,2
1.58,9117.0,1733.0,1700,2,3,3,11.0,2,0,1,0,0,0,0,101,1.58,104
0.6,6000.0,1000.0,1000,1,1,0,1.0,5,0,0,0,0,0,0,0,0.85,3
3.3,19097.0,1728.0,192,4,4,2,3.0,3,0,0,1,0,0,1,60,4.2,57
0.87,6987.0,1245.0,1245,2,2,2,3.0,3,0,0,0,0,0,0,35,1.19,83
0.85,14237.0,597.0,597,2,2,0,10.0,5,0,0,0,0,0,0,0,0.85,93
1.71,12000.0,1425.0,1423,3,2,0,3.0,5,0,0,0,0,0,0,45,1.115,89
0.4,6319.0,633.0,633,2,2,1,12.0,2,0,0,0,0,0,0,23,2.205,81
1.45,6141.0,2361.0,2361,3,4,3,7.0,2,0,1,0,0,0,0,67,0.675,107
1.34,9550.0,1403.0,2355,4,5,3,7.0,2,0,1,0,0,0,0,49,1.2,106
1.4,7734.0,1810.0,1810,3,3,3,6.0,2,0,0,0,0,0,0,95,2.205,81
7.0,23333.0,3000.0,2400,4,4,2,3.0,4,0,1,0,0,0,0,118,6.975,50
5.5,16975.0,3240.0,360,5,4,2,2.0,4,1,0,0,0,0,0,27,4.26,14
1.95,16000.0,1219.0,1261,2,2,3,16.0,0,0,0,0,0,0,0,44,2.775,65
1.45,14179.0,1023.0,1650,3,3,3,10.0,2,0,1,0,0,0,0,165,1.7,102
1.7,7391.0,2300.0,2300,5,5,2,2.0,4,1,0,1,1,0,2,71,4.26,14
6.5,33592.0,1935.0,215,9,9,3,3.0,4,1,1,1,1,0,1,142,9.0,25
24.0,600000.0,400.0,400,5,5,2,1.0,4,1,1,0,1,0,1,122,4.86,54
1.37,8675.0,1579.0,1578,3,3,1,12.0,2,0,0,0,1,0,0,95,1.535,69
16.0,26667.0,6000.0,6000,6,5,2,3.0,2,0,0,0,0,0,0,0,9.0,25
0.16,2051.0,780.0,780,2,2,2,1.0,3,0,0,0,0,0,0,0,2.9,23
4.49,11572.0,3880.0,3880,5,5,3,4.0,2,0,1,0,0,0,0,165,3.35,110
0.98,6961.0,1408.0,1415,2,2,3,0.0,3,0,0,0,0,0,0,85,1.36,2
0.66,5038.0,1310.0,1310,2,2,3,14.0,5,0,0,0,0,0,0,60,1.185,37
1.8,6600.0,2727.0,2727,4,4,3,23.0,3,0,0,0,0,0,0,67,1.25,90
13.0,48148.0,2700.0,300,3,3,3,4.0,1,0,0,0,1,0,1,7,5.25,43
12.5,26667.0,4687.0,500,5,6,3,3.0,2,1,1,1,1,0,0,63,2.175,109
0.33,3567.0,925.0,925,2,2,1,3.0,2,0,0,0,0,0,1,158,1.185,37
4.0,9851.0,4061.0,3350,4,4,3,17.0,1,0,0,0,0,0,0,59,3.35,110
1.9,35185.0,540.0,60,3,3,3,3.0,4,0,0,0,0,0,2,0,5.25,43
8.31,24171.0,3438.0,382,5,6,3,4.0,4,1,1,1,1,0,0,34,4.2,57
1.45,8033.0,1805.0,1805,3,4,2,12.0,2,0,0,0,0,0,1,96,0.85,93
3.3,15348.0,2150.0,2150,3,3,3,4.0,0,0,1,0,0,0,0,52,3.35,63
0.54,6388.0,845.0,845,2,2,3,4.0,1,0,0,0,0,0,0,44,1.5,114
1.3,6373.0,2040.0,2040,4,4,0,7.0,5,0,0,0,0,0,0,0,0.82,92
0.92,5257.0,1750.0,1750,3,3,3,13.0,5,0,0,0,0,0,0,0,0.4,95
1.3,10000.0,1300.0,1500,3,3,2,2.0,4,0,0,0,0,0,0,19,1.3,30
0.5,7692.0,650.0,650,2,2,1,1.0,4,0,0,0,0,0,1,37,0.85,3
4.35,32222.0,1350.0,150,5,4,3,3.0,4,0,1,0,0,0,0,49,9.0,25
5.3,24211.0,2189.0,2850,3,3,3,38.0,3,0,1,0,0,0,2,49,2.775,65
0.27,12000.0,225.0,225,2,2,1,2.0,3,0,0,0,0,0,0,12,1.16,7
0.41,8283.0,495.0,501,2,2,1,7.0,1,1,1,0,1,1,0,49,1.27,86
2.5,11726.0,2132.0,2132,3,3,2,4.0,2,0,1,0,0,0,2,82,2.205,81
1.55,9822.0,1578.0,1578,3,3,2,9.0,2,0,0,0,1,0,1,165,1.535,69
0.88,10945.0,804.0,804,1,1,2,4.0,5,0,0,0,0,0,0,0,3.35,63
1.33,8531.0,1559.0,1559,2,2,3,6.0,2,1,0,0,0,0,0,158,1.3,79
1.34,8524.0,1572.0,1572,2,2,3,2.0,2,1,0,0,0,0,0,158,1.3,79
8.25,30556.0,2700.0,300,5,6,3,3.0,3,1,1,1,1,0,1,64,5.25,43
1.35,9642.0,1400.0,1500,3,3,3,4.0,4,0,0,0,0,1,1,174,1.7,56
2.95,11451.0,2576.0,2576,4,5,3,10.0,2,0,1,0,0,0,2,174,2.4,82
2.4,11505.0,2086.0,2086,3,4,3,10.0,3,0,1,0,0,0,0,103,2.4,47
0.54,7248.0,745.0,745,2,1,3,1.0,1,0,0,0,0,0,0,65,1.5,114
1.08,6224.0,1735.0,1735,3,3,2,11.0,2,0,0,0,0,1,0,19,1.19,83
3.0,6134.0,4891.0,4890,4,6,3,25.0,2,0,1,0,1,0,1,119,2.4,82
2.0,8305.0,2408.0,2408,3,4,3,6.0,2,0,1,0,0,0,0,49,1.3,85
1.15,6534.0,1760.0,1760,3,4,3,12.0,2,1,1,0,0,0,1,174,1.2,106
5.7,10556.0,5400.0,600,4,5,3,3.0,2,1,1,1,1,0,0,160,2.175,109
1.6,7000.0,2286.0,2262,3,3,3,5.0,3,0,1,0,0,0,0,53,1.4,80
1.45,7455.0,1945.0,1945,3,3,3,3.0,2,0,0,0,0,0,0,0,1.3,79
6.95,4490.0,15479.0,240,3,3,1,2.0,3,0,1,0,0,0,0,160,6.975,50
1.55,11654.0,1330.0,1330,2,2,3,2.0,1,0,0,0,0,0,0,174,2.45,113
14.0,200000.0,700.0,700,4,5,3,3.0,5,0,0,0,0,0,0,0,4.25,24
6.0,24691.0,2430.0,270,5,6,3,3.0,4,1,0,0,1,1,1,43,1.36,2
12.5,38580.0,3240.0,360,4,5,2,2.0,3,1,1,0,0,0,1,121,13.0,26
0.3,5424.0,553.0,553,2,1,2,5.0,1,0,0,0,0,0,0,66,1.035,99
